"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"NCBS","Nicolet Bankshares Inc.","52.56","547301235.6","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ncbs",
"NKLA","Nikola Corporation","74.19","26775503222.82","n/a","2018","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/nkla",
"NKLAW","Nikola Corporation","38.2","1132248000","n/a","2018","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/nklaw",
"NIU","Niu Technologies","14.8","439671976.8","29707566","2018","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/niu",
"LASR","nLIGHT, Inc.","22.31","858681357.61","n/a","2018","Technology","Semiconductors","https://old.nasdaq.com/symbol/lasr",
"NMIH","NMI Holdings Inc","16.06","1361961346.02","n/a","2013","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/nmih",
"NNBR","NN, Inc.","4.22","180435080.16","n/a","1994","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/nnbr",
"NBL","Noble Energy Inc.","9.26","4442009739.76","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/nbl",
"NBLX","Noble Midstream Partners LP","9.13","825097400.82","n/a","n/a","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/nblx",
"NDLS","Noodles & Company","5.76","254817331.2","n/a","2013","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/ndls",
"NDSN","Nordson Corporation","184.69","10652970913.2","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","4.2","11161626","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/nsys",
"NBN","Northeast Bank","14.93","125389022.73","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/nbn",
"NTIC","Northern Technologies International Corporation","8.09","73596639.24","n/a","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/ntic",
"NTRS","Northern Trust Corporation","77.18","16057456138.48","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ntrs",
"NTRSO","Northern Trust Corporation","25.34","0","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ntrso",
"NFBK","Northfield Bancorp, Inc.","10.48","516579405.44","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/nfbk",
"NRIM","Northrim BanCorp Inc","21.8","138780980","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/nrim",
"NWBI","Northwest Bancshares, Inc.","9.62","1227255482.7","n/a","2009","Finance","Major Banks","https://old.nasdaq.com/symbol/nwbi",
"NWPX","Northwest Pipe Company","23.78","232758521.1","n/a","1995","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/nwpx",
"NLOK","NortonLifeLock Inc.","19.74","11627426794.62","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/nlok",
"NCLH","Norwegian Cruise Line Holdings Ltd.","15.8","4050281920.6","n/a","n/a","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/nclh",
"NWFL","Norwood Financial Corp.","23.38","147967110.2","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/nwfl",
"NVFY","Nova Lifestyle, Inc","1.95","10796260.8","n/a","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/nvfy",
"NVMI","Nova Measuring Instruments Ltd.","47.84","1342998733.44","n/a","2000","Capital Goods","Electronic Components","https://old.nasdaq.com/symbol/nvmi",
"NOVN","Novan, Inc.","0.5336","43107612.368","n/a","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/novn",
"NOVT","Novanta Inc.","102.78","3609919328.4","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/novt",
"NVAX","Novavax, Inc.","77.5","4548306747.5","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/nvax",
"NVCR","NovoCure Limited","59.35","5961131508.25","n/a","2015","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/nvcr",
"NOVS","Novus Capital Corporation","9.75","0","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/novs",
"NOVSU","Novus Capital Corporation","10.5","0","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/novsu",
"NOVSW","Novus Capital Corporation","0.58","0","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/novsw",
"NVUS","Novus Therapeutics, Inc.","0.5194","8346530.5028","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nvus",
"NUAN","Nuance Communications, Inc.","24.585","6915047584.17","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/nuan",
"NCNA","NuCana plc","5.75","92700999.75","16121913","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ncna",
"NTNX","Nutanix, Inc.","22.69","4528102190.89","n/a","2016","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ntnx",
"NUVA","NuVasive, Inc.","54.86","2811490351.02","n/a","2004","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/nuva",
"QQQX","Nuveen NASDAQ 100 Dynamic Overwrite Fund","23.27","920773911.07","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qqqx",
"NUZE","NuZee, Inc.","8.875","121848611.375","n/a","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/nuze",
"NVEE","NV5 Global, Inc.","45.73","588747409.52","n/a","2013","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/nvee",
"NVEC","NVE Corporation","60.37","291891244.06","n/a","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","369.42","227193300000","n/a","1999","Technology","Semiconductors","https://old.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","113.06","31543866401.08","n/a","2010","Technology","Semiconductors","https://old.nasdaq.com/symbol/nxpi",
"NXTD","NXT-ID Inc.","0.5289","16040553.7749","n/a","n/a","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/nxtd",
"NYMX","Nymox Pharmaceutical Corporation","3.33","238820940","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/nymx",
"OIIM","O2Micro International Limited","1.5957","53254081.1844","33373492","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/oiim",
"OVLY","Oak Valley Bancorp (CA)","12.01","98682735.14","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ovly",
"OCSL","Oaktree Specialty Lending Corporation","4.405","620931667.655","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ocsl",
"OCSI","Oaktree Strategic Income Corporation","6.41","188881982.88","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ocsi",
"OMP","Oasis Midstream Partners LP","9.03","305316634.98","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/omp",
"OAS","Oasis Petroleum Inc.","0.783","253723721.679","n/a","2010","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/oas",
"OBLN","Obalon Therapeutics, Inc.","0.7","5412143.1","n/a","2016","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/obln",
"OBSV","ObsEva SA","5.74","255958590.86","n/a","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/obsv",
"OBCI","Ocean Bio-Chem, Inc.","11.22","106119938.1","n/a","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/obci",
"OPTT","Ocean Power Technologies, Inc.","0.72","6663960","n/a","2007","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/optt",
"OCFC","OceanFirst Financial Corp.","16.14","977727709.5","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/ocfc",
"OCFCP","OceanFirst Financial Corp.","25.85","0","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/ocfcp",
"OFED","Oconee Federal Financial Corp.","27.95","158624103.95","n/a","2011","Finance","Savings Institutions","https://old.nasdaq.com/symbol/ofed",
"OCGN","Ocugen, Inc.","0.247","27225431.246","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/ocgn",
"OCUL","Ocular Therapeutix, Inc.","8.7","546128162.4","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ocul",
"ODT","Odonate Therapeutics, Inc.","40.5","1300448925","n/a","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/odt",
"OMEX","Odyssey Marine Exploration, Inc.","4.52","43131869.48","n/a","n/a","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/omex",
"ODP","Office Depot, Inc.","2.3","1210578297","n/a","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/odp",
"OPI","Office Properties Income Trust","25.6","1233943782.4","n/a","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/opi",
"OPINI","Office Properties Income Trust","24.19","0","n/a","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/opini",
"OPINL","Office Properties Income Trust","24.85","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/opinl",
"OFS","OFS Capital Corporation","4.52","60534231.08","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofs",
"OFSSI","OFS Capital Corporation","22.4","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofssi",
"OFSSL","OFS Capital Corporation","23.25","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofssl",
"OFSSZ","OFS Capital Corporation","23.5","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofssz",
"OCCI","OFS Credit Company, Inc.","9.5","30825875.5","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/occi",
"OCCIP","OFS Credit Company, Inc.","22.86","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/occip",
"OVBC","Ohio Valley Banc Corp.","21.51","102977963.46","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ovbc",
"OKTA","Okta, Inc.","195.82","24400978047.86","n/a","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/okta",
"ODFL","Old Dominion Freight Line, Inc.","163.34","19265653761.12","n/a","1991","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/odfl",
"ONB","Old National Bancorp","13.17","2174485530","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","14.84","77457483.88","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/opof",
"OSBC","Old Second Bancorp, Inc.","7.16","212540440.04","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/osbc",
"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","97.94","6439876928.78","n/a","2015","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/olli",
"ZEUS","Olympic Steel, Inc.","9.92","108981794.56","n/a","1994","Basic Industries","Metal Fabrications","https://old.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","104.3","1052837784.6","n/a","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/oflx",
"OMER","Omeros Corporation","14.95","814934471.65","n/a","2009","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/omer",
"OMCL","Omnicell, Inc.","68.48","2918596576.64","n/a","2001","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/omcl",
"ON","ON Semiconductor Corporation","19.29","7909298897.91","n/a","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/on",
"ONCY","Oncolytics Biotech Inc.","2.02","81793860.2","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/oncy",
"ONTX","Onconova Therapeutics, Inc.","0.5798","97792587.386","n/a","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ontx",
"ONTXW","Onconova Therapeutics, Inc.","0.0711","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ontxw",
"ONCS","OncoSec Medical Incorporated","2.02","46524369.32","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/oncs",
"ONCT","Oncternal Therapeutics, Inc. ","2.9","50274437.7","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/onct",
"OSS","One Stop Systems, Inc.","2.01","33135577.62","n/a","2018","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/oss",
"OSPN","OneSpan Inc.","25.86","1042510471.8","n/a","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/ospn",
"OSW","OneSpaWorld Holdings Limited","5.57","340985101.07","n/a","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/osw",
"ONEW","OneWater Marine Inc.","22.93","333638333.14","n/a","2020","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/onew",
"OPBK","OP Bancorp","6.65","100202399.5","n/a","2018","Finance","Major Banks","https://old.nasdaq.com/symbol/opbk",
"LPRO","Open Lending Corporation","14.9","1368565000","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/lpro",
"OTEX","Open Text Corporation","42.39","11479011919.2","n/a","1996","Technology","EDP Services","https://old.nasdaq.com/symbol/otex",
"OPRA","Opera Limited","8.3","200153089","24114830","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/opra",
"OPES","Opes Acquisition Corp.","14.98","117788773.62","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/opes",
"OPESU","Opes Acquisition Corp.","24","0","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/opesu",
"OPESW","Opes Acquisition Corp.","3.45","0","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/opesw",
"OPGN","OpGen, Inc.","1.99","29989512.93","n/a","2015","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/opgn",
"OPNT","Opiant Pharmaceuticals, Inc.","8.86","37726810.3","n/a","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/opnt",
"OPK","Opko Health, Inc.","2.56","1714761021.44","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/opk",
"OPRT","Oportun Financial Corporation","13.77","374155713.54","n/a","2019","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/oprt",
"OBAS","Optibase Ltd.","12","62595072","n/a","1999","Finance","Real Estate","https://old.nasdaq.com/symbol/obas",
"OCC","Optical Cable Corporation","2.75","20734868","n/a","n/a","Basic Industries","Telecommunications Equipment","https://old.nasdaq.com/symbol/occ",
"OPRX","OptimizeRx Corporation","12.99","190261243.53","n/a","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/oprx",
"OPHC","OptimumBank Holdings, Inc.","2.555","7540706.915","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ophc",
"OPTN","OptiNose, Inc.","6.56","301144422.72","n/a","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/optn",
"OPCH","Option Care Health, Inc.","13.99","2472205538.67","n/a","n/a","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/opch",
"ORMP","Oramed Pharmaceuticals Inc.","3.72","86581285.08","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ormp",
"OSUR","OraSure Technologies, Inc.","10.13","721924580","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/osur",
"ORBC","ORBCOMM Inc.","3.7","290902687.6","n/a","2006","Consumer Services","Telecommunications Equipment","https://old.nasdaq.com/symbol/orbc",
"OEG","Orbital Energy Group, Inc.","0.655","19925548.675","n/a","n/a","Technology","Electronic Components","https://old.nasdaq.com/symbol/oeg",
"ORTX","Orchard Therapeutics plc","6.26","372027148.82","59429257","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/ortx",
"ORLY","O&#39;Reilly Automotive, Inc.","413.92","30723478564.48","n/a","1993","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/orly",
"OGI","Organigram Holdings Inc.","1.8","311541946.2","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ogi",
"ORGO","Organogenesis Holdings Inc. ","3.93","417004129.53","n/a","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/orgo",
"ONVO","Organovo Holdings, Inc.","0.52","67890210.96","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/onvo",
"ORGS","Orgenesis Inc.","6.6","145174497.6","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/orgs",
"ORIC","Oric Pharmaceuticals, Inc.","36.4","1088470619.6","n/a","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/oric",
"SEED","Origin Agritech Limited","7.24","36284881.76","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/seed",
